0	0	0.018800	0.000000	0.000000	0.000000
1	0	0.117500	0.130000	0.228700	0.098700
2	0	0.127100	0.003000	0.012600	0.108300
3	0	0.134500	0.002000	0.009400	0.115700
4	0	0.143400	0.000000	0.008900	0.124600
5	0	0.049000	0.130000	0.035600	0.030200
6	0	0.055500	0.003000	0.009500	0.036700
7	0	0.063300	0.000000	0.007800	0.044500
8	0	0.083600	0.002000	0.022300	0.064800
9	0	0.010700	0.124000	0.051100	-0.008100
10	0	0.022100	0.005000	0.016400	0.003300
11	0	0.037800	0.002000	0.017700	0.019000
12	0	0.049400	0.001000	0.012600	0.030600
13	0	0.018600	0.124000	0.093200	-0.000200
14	0	0.060400	0.007000	0.048800	0.041600
15	0	0.070100	0.002000	0.011700	0.051300
16	0	0.078700	0.001000	0.009600	0.059900
17	0	0.017600	0.129000	0.067900	-0.001200
18	0	0.036200	0.002000	0.020600	0.017400
19	0	0.077700	0.001000	0.042500	0.058900
20	0	0.091500	0.002000	0.015800	0.072700
21	0	0.011000	0.121000	0.040500	-0.007800
22	0	0.026000	0.008000	0.023000	0.007200
23	0	0.031100	0.003000	0.008100	0.012300
24	0	0.039800	0.000000	0.008700	0.021000
25	0	0.010900	0.120000	0.091100	-0.007900
26	0	0.056600	0.011000	0.056700	0.037800
27	0	0.126000	0.002000	0.071400	0.107200
28	0	0.143500	0.001000	0.018500	0.124700
29	0	0.046500	0.129000	0.032000	0.027700
30	0	0.064100	0.002000	0.019600	0.045300
31	0	0.071400	0.001000	0.008300	0.052600
32	0	0.077000	0.002000	0.007600	0.058200
33	0	0.011400	0.116000	0.050400	-0.007400
34	0	0.009200	0.013000	0.010800	-0.009600
35	0	0.048600	0.002000	0.041400	0.029800
36	0	0.054600	0.001000	0.007000	0.035800
37	0	0.020400	0.130000	0.095800	0.001600
38	0	0.028500	0.002000	0.010100	0.009700
39	0	0.036500	0.000000	0.008000	0.017700
40	0	0.064800	0.002000	0.030300	0.046000
41	0	0.020300	0.114000	0.069500	0.001500
42	0	0.009500	0.016000	0.005200	-0.009300
43	1	0.000000	0.001000	0.000000	-0.010300
44	0	0.076400	0.001000	0.000000	0.057600
45	0	0.080200	0.130000	0.133800	0.061400
46	0	0.087300	0.004000	0.011100	0.068500
47	0	0.103600	0.000000	0.016300	0.084800
48	0	0.151400	0.003000	0.050800	0.132600
49	0	0.061900	0.109000	0.019500	0.043100
50	0	0.051500	0.020000	0.009600	0.032700
51	0	0.098800	0.000000	0.047300	0.080000
52	0	0.105100	0.003000	0.009300	0.086300
53	0	0.017500	0.109000	0.021400	-0.001300
54	0	0.009400	0.021000	0.012900	-0.009400
55	0	0.014300	0.003000	0.007900	-0.004500
56	0	0.021000	0.001000	0.007700	0.002200
57	0	0.019400	0.107000	0.105400	0.000600
58	0	0.009300	0.023000	0.012900	-0.009500
59	0	0.030600	0.000000	0.021300	0.011800
60	0	0.037100	0.003000	0.009500	0.018300
61	0	0.026100	0.128000	0.117000	0.007300
62	0	0.036400	0.001000	0.011300	0.017600
63	0	0.043000	0.003000	0.009600	0.024200
64	0	0.051300	0.001000	0.009300	0.032500
65	0	0.017400	0.129000	0.095100	-0.001400
66	0	0.038100	0.001000	0.021700	0.019300
67	0	0.050500	0.003000	0.015400	0.031700
68	0	0.055000	0.000000	0.004500	0.036200
69	0	0.018100	0.105000	0.068100	-0.000700
70	0	0.024300	0.025000	0.031200	0.005500
71	0	0.030400	0.003000	0.009100	0.011600
72	0	0.045900	0.001000	0.016500	0.027100
73	0	0.012800	0.102000	0.068900	-0.006000
74	0	0.009700	0.028000	0.024900	-0.009100
75	0	0.015600	0.003000	0.008900	-0.003200
76	0	0.024300	0.001000	0.009700	0.005500
77	0	0.011900	0.100000	0.087600	-0.006900
78	0	0.065400	0.028000	0.081500	0.046600
79	0	0.080900	0.001000	0.016500	0.062100
80	0	0.105500	0.001000	0.025600	0.086700
81	0	0.024100	0.103000	0.021600	0.005300
82	0	0.010700	0.028000	0.014600	-0.008100
83	0	0.018900	0.002000	0.010200	0.000100
84	0	0.027600	0.001000	0.009700	0.008800
85	0	0.018500	0.101000	0.091900	-0.000300
86	0	0.047400	0.030000	0.058900	0.028600
87	0	0.058200	0.000000	0.010800	0.039400
88	0	0.065200	0.003000	0.010000	0.046400
89	0	0.033000	0.098000	0.065800	0.014200
90	0	0.022700	0.033000	0.022700	0.003900
91	0	0.036500	0.003000	0.016800	0.017700
92	0	0.046000	0.001000	0.010500	0.027200
93	0	0.012000	0.129000	0.095000	-0.006800
94	1	0.000000	0.000000	0.000000	-0.006800
95	0	0.055000	0.003000	0.000000	0.036200
96	0	0.074800	0.001000	0.020800	0.056000
97	0	0.030200	0.094000	0.049400	0.011400
98	0	0.034400	0.035000	0.039200	0.015600
99	0	0.044800	0.000000	0.010400	0.026000
100	0	0.068000	0.002000	0.025200	0.049200
101	0	0.039900	0.130000	0.101900	0.021100
102	0	0.050300	0.001000	0.011400	0.031500
103	0	0.052500	0.002000	0.004200	0.033700
104	1	0.000000	0.002000	0.000000	0.031700
105	0	0.016000	0.092000	0.000000	-0.002800
106	0	0.019100	0.037000	0.040100	0.000300
107	0	0.034100	0.002000	0.017000	0.015300
108	0	0.043600	0.001000	0.010500	0.024800
109	0	0.013500	0.130000	0.099900	-0.005300
110	0	0.029900	0.001000	0.017400	0.011100
111	0	0.050000	0.002000	0.022100	0.031200
112	0	0.063200	0.002000	0.015200	0.044400
113	0	0.026500	0.128000	0.091300	0.007700
114	0	0.041700	0.002000	0.017200	0.022900
115	0	0.051100	0.001000	0.010400	0.032300
116	0	0.058500	0.002000	0.009400	0.039700
117	0	0.013200	0.088000	0.042700	-0.005600
118	0	0.010000	0.042000	0.038800	-0.008800
119	0	0.018800	0.000000	0.008800	-0.000000
120	0	0.025200	0.002000	0.008400	0.006400
121	1	0.000000	0.088000	0.000000	-0.081600
122	0	0.009800	0.044000	0.000000	-0.009000
123	0	0.028300	0.003000	0.021500	0.009500
124	0	0.044200	0.000000	0.015900	0.025400
125	0	0.021400	0.086000	0.063200	0.002600
126	0	0.011600	0.044000	0.034200	-0.007200
127	0	0.019300	0.001000	0.008700	0.000500
128	0	0.030300	0.003000	0.014000	0.011500
129	0	0.029300	0.083000	0.082000	0.010500
130	0	0.016600	0.046000	0.033300	-0.002200
131	0	0.022500	0.003000	0.008900	0.003700
132	0	0.030000	0.001000	0.008500	0.011200
133	0	0.034100	0.082000	0.086100	0.015300
134	0	0.016200	0.048000	0.030100	-0.002600
135	0	0.024800	0.000000	0.008600	0.006000
136	0	0.029900	0.003000	0.008100	0.011100
137	0	0.011900	0.081000	0.063000	-0.006900
138	0	0.010400	0.048000	0.046500	-0.008400
139	0	0.020000	0.002000	0.011600	0.001200
140	0	0.054000	0.001000	0.035000	0.035200
141	0	0.019200	0.081000	0.046200	0.000400
142	0	0.009900	0.050000	0.040700	-0.008900
143	0	0.042300	0.002000	0.034400	0.023500
144	0	0.051000	0.000000	0.008700	0.032200
145	0	0.013500	0.080000	0.042500	-0.005300
146	0	0.009800	0.051000	0.047300	-0.009000
147	0	0.043600	0.002000	0.035800	0.024800
148	0	0.051200	0.001000	0.008600	0.032400
149	0	0.021000	0.078000	0.047800	0.002200
150	0	0.029600	0.052000	0.060600	0.010800
151	0	0.045200	0.002000	0.017600	0.026400
152	0	0.061700	0.001000	0.017500	0.042900
153	0	0.026000	0.130000	0.094300	0.007200
154	0	0.037300	0.000000	0.011300	0.018500
155	0	0.044400	0.002000	0.009100	0.025600
