0	0	2.009100	0.000000	0.000000	0.000000
1	1	0.000000	0.128000	0.000000	-0.128000
2	1	0.000000	0.003000	0.000000	-0.131000
3	1	0.000000	0.003000	0.000000	-0.134000
4	1	0.000000	0.002000	0.000000	-0.136000
5	1	0.000000	0.128000	0.000000	-0.264000
6	1	0.000000	0.002000	0.000000	-0.266000
7	1	0.000000	0.001000	0.000000	-0.267000
8	1	0.000000	0.002000	0.000000	-0.269000
9	1	0.000000	0.123000	0.000000	-0.392000
10	1	0.000000	0.005000	0.000000	-0.397000
11	1	0.000000	0.002000	0.000000	-0.399000
12	1	0.000000	0.001000	0.000000	-0.400000
13	1	0.000000	0.130000	0.000000	-0.530000
14	1	0.000000	0.002000	0.000000	-0.532000
15	1	0.000000	0.001000	0.000000	-0.533000
16	1	0.000000	0.002000	0.000000	-0.535000
17	1	0.000000	0.121000	0.000000	-0.656000
18	1	0.000000	0.008000	0.000000	-0.664000
19	1	0.000000	0.002000	0.000000	-0.666000
20	1	0.000000	0.001000	0.000000	-0.667000
21	1	0.000000	0.122000	0.000000	-0.789000
22	1	0.000000	0.008000	0.000000	-0.797000
23	1	0.000000	0.002000	0.000000	-0.799000
24	1	0.000000	0.001000	0.000000	-0.800000
25	1	0.000000	0.130000	0.000000	-0.930000
26	1	0.000000	0.002000	0.000000	-0.932000
27	1	0.000000	0.002000	0.000000	-0.934000
28	1	0.000000	0.002000	0.000000	-0.936000
29	1	0.000000	0.116000	0.000000	-1.052000
30	1	0.000000	0.014000	0.000000	-1.066000
31	1	0.000000	0.002000	0.000000	-1.068000
32	1	0.000000	0.003000	0.000000	-1.071000
33	1	0.000000	0.113000	0.000000	-1.184000
34	1	0.000000	0.012000	0.000000	-1.196000
35	1	0.000000	0.001000	0.000000	-1.197000
36	1	0.000000	0.001000	0.000000	-1.198000
37	1	0.000000	0.118000	0.000000	-1.316000
38	1	0.000000	0.013000	0.000000	-1.329000
39	1	0.000000	0.002000	0.000000	-1.331000
40	1	0.000000	0.000000	0.000000	-1.331000
41	1	0.000000	0.117000	0.000000	-1.448000
42	1	0.000000	0.016000	0.000000	-1.464000
43	1	0.000000	0.000000	0.000000	-1.464000
44	1	0.000000	0.002000	0.000000	-1.466000
45	1	0.000000	0.114000	0.000000	-1.580000
46	1	0.000000	0.016000	0.000000	-1.596000
47	1	0.000000	0.001000	0.000000	-1.597000
48	1	0.000000	0.001000	0.000000	-1.598000
49	1	0.000000	0.114000	0.000000	-1.712000
50	1	0.000000	0.019000	0.000000	-1.731000
51	1	0.000000	0.002000	0.000000	-1.733000
52	1	0.000000	0.001000	0.000000	-1.734000
53	1	0.000000	0.110000	0.000000	-1.844000
54	1	0.000000	0.020000	0.000000	-1.864000
55	1	0.000000	0.003000	0.000000	-1.867000
56	1	0.000000	0.000000	0.000000	-1.867000
57	1	0.000000	0.129000	0.000000	-1.996000
58	1	0.000000	0.004000	0.000000	-2.000000
59	1	0.000000	0.000000	0.000000	-2.000000
60	0	0.026500	0.003000	0.000000	-2.003000
61	0	0.045900	0.105000	0.124400	-1.983600
62	0	0.039200	0.022000	0.015300	-1.990300
63	0	0.050300	0.001000	0.012100	-1.979200
64	0	0.069600	0.002000	0.021300	-1.959900
65	0	0.027000	0.130000	0.087400	-2.002500
66	0	0.038700	0.001000	0.012700	-1.990800
67	0	0.043800	0.002000	0.007100	-1.985700
68	1	0.000000	0.000000	0.000000	-1.985700
69	0	0.013500	0.106000	0.000000	-2.016000
70	0	0.010700	0.025000	0.022200	-2.018800
71	0	0.027000	0.001000	0.017300	-2.002500
72	0	0.035200	0.002000	0.010200	-1.994300
73	0	0.033700	0.105000	0.103500	-1.995800
74	0	0.018700	0.026000	0.011000	-2.010800
75	0	0.033200	0.002000	0.016500	-1.996300
76	0	0.042100	0.001000	0.009900	-1.987400
77	0	0.013300	0.129000	0.100200	-2.016200
78	0	0.022400	0.002000	0.011100	-2.007100
79	0	0.031500	0.001000	0.010100	-1.998000
80	0	0.045200	0.002000	0.015700	-1.984300
81	0	0.012900	0.100000	0.067700	-2.016600
82	0	0.010900	0.030000	0.028000	-2.018600
83	0	0.026000	0.002000	0.017100	-2.003500
84	0	0.035500	0.000000	0.009500	-1.994000
85	0	0.013300	0.100000	0.077800	-2.016200
86	0	0.009800	0.031000	0.027500	-2.019700
87	0	0.017700	0.001000	0.008900	-2.011800
88	0	0.031300	0.001000	0.014600	-1.998200
89	0	0.018500	0.099000	0.086200	-2.011000
90	0	0.010000	0.032000	0.023500	-2.019500
91	0	0.017800	0.001000	0.008800	-2.011700
92	0	0.024500	0.002000	0.008700	-2.005000
93	0	0.014600	0.097000	0.087100	-2.014900
94	0	0.011000	0.033000	0.029400	-2.018500
95	0	0.025000	0.003000	0.017000	-2.004500
96	0	0.035200	0.000000	0.010200	-1.994300
97	0	0.019100	0.130000	0.113900	-2.010400
98	0	0.035100	0.001000	0.017000	-1.994400
99	0	0.042800	0.002000	0.009700	-1.986700
100	0	0.054500	0.000000	0.011700	-1.975000
101	0	0.020000	0.095000	0.060500	-2.009500
102	0	0.016800	0.036000	0.032800	-2.012700
103	0	0.023800	0.002000	0.009000	-2.005700
104	0	0.031300	0.001000	0.008500	-1.998200
105	0	0.011600	0.094000	0.074300	-2.017900
106	0	0.021800	0.036000	0.046200	-2.007700
107	0	0.029500	0.001000	0.008700	-2.000000
108	0	0.040200	0.002000	0.012700	-1.989300
109	0	0.031700	0.130000	0.121500	-1.997800
110	0	0.039500	0.002000	0.009800	-1.990000
111	0	0.056900	0.001000	0.018400	-1.972600
112	0	0.065100	0.001000	0.009200	-1.964400
113	0	0.025100	0.090000	0.050000	-2.004400
114	0	0.011500	0.040000	0.026400	-2.018000
115	0	0.029800	0.002000	0.020300	-1.999700
116	0	0.038900	0.001000	0.010100	-1.990600
117	0	0.023300	0.130000	0.114400	-2.006200
118	0	0.053900	0.000000	0.030600	-1.975600
119	0	0.062900	0.002000	0.011000	-1.966600
120	0	0.070100	0.002000	0.009200	-1.959400
121	0	0.023800	0.129000	0.082700	-2.005700
122	0	0.034400	0.001000	0.011600	-1.995100
123	0	0.042800	0.002000	0.010400	-1.986700
124	0	0.066300	0.002000	0.025500	-1.963200
125	0	0.020800	0.128000	0.082500	-2.008700
126	0	0.031200	0.001000	0.011400	-1.998300
127	0	0.038700	0.002000	0.009500	-1.990800
128	0	0.046500	0.002000	0.009800	-1.983000
129	0	0.021000	0.084000	0.058500	-2.008500
130	0	0.011000	0.045000	0.035000	-2.018500
131	0	0.017900	0.003000	0.009900	-2.011600
132	0	0.027800	0.000000	0.009900	-2.001700
133	0	0.025400	0.084000	0.081600	-2.004100
134	0	0.010800	0.047000	0.032400	-2.018700
135	0	0.029100	0.000000	0.018300	-2.000400
136	0	0.042200	0.002000	0.015100	-1.987300
137	0	0.013400	0.130000	0.101200	-2.016100
138	0	0.037300	0.002000	0.025900	-1.992200
139	0	0.045400	0.001000	0.009100	-1.984100
140	0	0.059800	0.002000	0.016400	-1.969700
141	0	0.016000	0.080000	0.036200	-2.013500
142	0	0.058700	0.049000	0.091700	-1.970800
143	0	0.072600	0.002000	0.015900	-1.956900
144	0	0.081100	0.001000	0.009500	-1.948400
145	0	0.026100	0.130000	0.075000	-2.003400
146	0	0.036800	0.001000	0.011700	-1.992700
147	0	0.044400	0.002000	0.009600	-1.985100
148	0	0.056300	0.002000	0.013900	-1.973200
149	0	0.013600	0.077000	0.034300	-2.015900
150	0	0.013200	0.052000	0.051600	-2.016300
151	0	0.020500	0.001000	0.008300	-2.009000
152	0	0.026700	0.002000	0.008200	-2.002800
153	0	0.012700	0.077000	0.063000	-2.016800
154	0	0.009800	0.053000	0.050100	-2.019700
155	0	0.015200	0.003000	0.008400	-2.014300
156	0	0.023600	0.000000	0.008400	-2.005900
157	0	0.012100	0.130000	0.118500	-2.017400
