0	0	0.018800	0.000000	0.000000	0.000000
1	0	0.012800	0.132000	0.126000	-0.006000
2	0	0.015200	0.000000	0.002400	-0.003600
3	0	0.017600	0.000000	0.002400	-0.001200
4	0	0.021000	0.001000	0.004400	0.002200
5	0	0.003400	0.130000	0.112400	-0.015400
6	0	0.004000	0.000000	0.000600	-0.014800
7	0	0.004400	0.000000	0.000400	-0.014400
8	0	0.004800	0.000000	0.000400	-0.014000
9	0	0.002000	0.136000	0.133200	-0.016800
10	0	0.002800	0.000000	0.000800	-0.016000
11	0	0.003400	0.000000	0.000600	-0.015400
12	0	0.004000	0.000000	0.000600	-0.014800
13	0	0.001600	0.128000	0.125600	-0.017200
14	0	0.002200	0.000000	0.000600	-0.016600
15	0	0.002700	0.000000	0.000500	-0.016100
16	0	0.003100	0.000000	0.000400	-0.015700
17	0	0.001600	0.131000	0.129500	-0.017200
18	0	0.026500	0.001000	0.025900	0.007700
19	0	0.026900	0.000000	0.000400	0.008100
20	0	0.027400	0.000000	0.000500	0.008600
21	0	0.001500	0.132000	0.106100	-0.017300
22	0	0.002200	0.000000	0.000700	-0.016600
23	0	0.000500	0.008000	0.006300	-0.018300
24	0	0.000900	0.000000	0.000400	-0.017900
25	0	0.001500	0.133000	0.133600	-0.017300
26	0	0.002200	0.000000	0.000700	-0.016600
27	0	0.002600	0.000000	0.000400	-0.016200
28	0	0.003100	0.000000	0.000500	-0.015700
29	0	0.001400	0.134000	0.132300	-0.017400
30	0	0.002200	0.000000	0.000800	-0.016600
31	0	0.002600	0.000000	0.000400	-0.016200
32	0	0.003000	0.000000	0.000400	-0.015800
33	0	0.001600	0.121000	0.119600	-0.017200
34	0	0.002100	0.000000	0.000500	-0.016700
35	0	0.002400	0.000000	0.000300	-0.016400
36	0	0.002800	0.000000	0.000400	-0.016000
37	0	0.026600	0.145000	0.168800	0.007800
38	0	0.027400	0.000000	0.000800	0.008600
39	0	0.027800	0.000000	0.000400	0.009000
40	0	0.028200	0.000000	0.000400	0.009400
41	0	0.007500	0.134000	0.113300	-0.011300
42	0	0.008900	0.000000	0.001400	-0.009900
43	0	0.009800	0.000000	0.000900	-0.009000
44	0	0.011100	0.000000	0.001300	-0.007700
45	0	0.003100	0.117000	0.109000	-0.015700
46	0	0.004500	0.000000	0.001400	-0.014300
47	0	0.005300	0.000000	0.000800	-0.013500
48	0	0.007700	0.000000	0.002400	-0.011100
49	0	0.001600	0.132000	0.125900	-0.017200
50	0	0.002300	0.000000	0.000700	-0.016500
51	0	0.002600	0.000000	0.000300	-0.016200
52	0	0.002900	0.000000	0.000300	-0.015900
53	0	0.001600	0.132000	0.130700	-0.017200
54	0	0.002400	0.000000	0.000800	-0.016400
55	0	0.002700	0.000000	0.000300	-0.016100
56	0	0.003100	0.000000	0.000400	-0.015700
57	0	0.001500	0.152000	0.150400	-0.017300
58	0	0.002200	0.000000	0.000700	-0.016600
59	0	0.002600	0.000000	0.000400	-0.016200
60	0	0.002900	0.000000	0.000300	-0.015900
61	0	0.001500	0.112000	0.110600	-0.017300
62	0	0.002200	0.000000	0.000700	-0.016600
63	0	0.002600	0.000000	0.000400	-0.016200
64	0	0.003000	0.000000	0.000400	-0.015800
65	1	0.000000	0.132000	0.000000	-0.147800
66	1	0.000000	0.000000	0.000000	-0.147800
67	1	0.000000	0.000000	0.000000	-0.147800
68	1	0.000000	0.000000	0.000000	-0.147800
69	0	0.016800	0.132000	0.000000	-0.002000
70	0	0.018300	0.000000	0.001500	-0.000500
71	0	0.018800	0.000000	0.000500	0.000000
72	0	0.019100	0.000000	0.000300	0.000300
73	0	0.001600	0.131000	0.113500	-0.017200
74	0	0.001600	0.001000	0.001000	-0.017200
75	0	0.002100	0.000000	0.000500	-0.016700
76	0	0.002600	0.000000	0.000500	-0.016200
77	0	0.009100	0.131000	0.137500	-0.009700
78	0	0.008800	0.001000	0.000700	-0.010000
79	0	0.009100	0.000000	0.000300	-0.009700
80	0	0.009600	0.000000	0.000500	-0.009200
81	0	0.001600	0.132000	0.124000	-0.017200
82	0	0.002300	0.000000	0.000700	-0.016500
83	0	0.002800	0.000000	0.000500	-0.016000
84	0	0.000500	0.028000	0.025700	-0.018300
85	0	0.001600	0.133000	0.134100	-0.017200
86	0	0.002400	0.000000	0.000800	-0.016400
87	0	0.004600	0.001000	0.003200	-0.014200
88	0	0.005700	0.000000	0.001100	-0.013100
89	0	0.012800	0.102000	0.109100	-0.006000
90	0	0.014500	0.000000	0.001700	-0.004300
