1,26.88,33.84,33.28
2,25.93,33.69,33.05
3,25.93,33.74,33.14
4,25.81,33.52,32.90
5,25.87,33.69,33.03
6,25.82,33.44,32.62
7,25.80,33.36,32.63
8,25.69,33.16,32.46
9,25.90,33.51,32.71
10,25.23,33.15,32.28
11,24.77,33.02,32.12
12,24.24,32.73,31.64
13,24.02,32.87,31.55
14,23.64,32.49,31.09
15,23.76,32.40,30.86
16,23.38,32.12,30.69
17,23.67,32.40,30.89
18,23.76,32.21,30.88
19,23.89,32.25,30.90
20,23.95,32.07,30.90
21,23.96,32.36,31.19
22,24.21,32.24,31.00
23,24.31,32.27,31.10
24,24.51,32.16,31.08
25,24.59,32.32,31.22
26,24.59,32.25,31.00
27,24.77,32.36,31.17
28,24.86,32.29,31.19
29,25.15,32.45,31.43
30,25.05,32.42,31.31
31,25.06,32.50,31.34
32,25.20,32.40,31.22
33,25.43,32.52,31.41
34,25.47,32.58,31.41
35,25.38,32.74,31.48
36,25.44,32.65,31.48
37,25.90,32.84,31.73
38,25.68,32.64,31.54
39,25.69,32.76,31.74
40,25.74,32.61,31.60
41,26.22,32.82,31.89
42,25.85,32.67,31.65
43,25.99,32.79,31.85
44,25.87,32.62,31.71
45,26.37,32.86,31.98
46,26.18,32.66,31.62
47,26.21,32.75,31.73
48,26.10,32.63,31.57
49,26.49,32.83,31.83
50,26.18,32.65,31.52
51,26.10,32.76,31.63
52,26.17,32.63,31.52
53,26.51,32.83,31.79
54,26.07,32.57,31.53
55,26.09,32.66,31.68
56,25.99,32.47,31.52
57,26.56,32.72,31.84
58,26.28,32.53,31.58
59,26.21,32.61,31.67
60,26.15,32.54,31.70
61,26.62,32.76,32.05
62,26.37,32.51,31.65
63,26.41,32.65,31.75
64,26.26,32.52,31.68
65,26.75,32.79,32.05
66,26.38,32.51,31.69
67,26.32,32.68,31.77
68,26.19,32.60,31.69
69,26.87,32.80,32.11
70,26.25,32.50,31.67
71,26.43,32.66,31.81
72,26.27,32.51,31.76
73,26.87,32.77,32.21
74,26.36,32.43,31.67
75,26.45,32.54,31.82
76,26.37,32.36,31.73
77,26.88,32.64,32.17
78,26.39,32.33,31.63
79,26.44,32.50,31.81
80,26.32,32.30,31.68
81,26.91,32.58,32.13
82,26.43,32.28,31.73
83,26.47,32.37,31.75
84,26.26,32.27,31.70
85,26.91,32.52,32.08
86,26.29,32.27,31.64
87,26.35,32.39,31.85
88,26.20,32.30,31.75
89,26.89,32.58,32.06
90,26.33,32.34,31.68
91,26.39,32.41,31.68
92,26.35,32.25,31.64
93,26.86,32.55,32.04
94,26.35,32.28,31.65
95,26.32,32.44,31.71
96,26.20,32.34,31.68
97,26.92,32.66,32.03
98,26.37,32.32,31.63
99,26.52,32.44,31.79
100,26.31,32.26,31.71
101,26.91,32.56,32.07
102,26.44,32.32,31.77
103,26.47,32.40,31.73
104,26.28,32.33,31.73
105,26.93,32.66,32.09
106,26.26,32.30,31.71
107,26.44,32.43,31.82
108,26.24,32.31,31.77
109,26.79,32.62,32.05
110,26.34,32.26,31.72
111,26.38,32.42,31.84
112,26.33,32.33,31.71
113,26.92,32.63,32.07
114,26.47,32.31,31.78
115,26.45,32.48,31.90
116,26.39,32.32,31.88
117,26.99,32.67,32.24
118,26.38,32.26,31.86
119,26.41,32.49,31.99
120,26.47,32.35,31.92
121,27.05,32.63,32.29
