230,28.13,32.67,32.30
231,27.90,32.77,32.39
232,28.62,33.08,32.73
233,28.12,32.82,32.45
234,28.18,32.70,32.30
235,28.13,32.60,32.20
236,28.65,32.97,32.54
237,28.01,32.75,32.36
238,28.17,32.59,32.18
239,27.86,32.63,32.33
240,28.51,33.03,32.65
241,27.83,32.52,32.10
242,28.17,32.51,32.16
243,27.74,32.54,32.15
244,28.61,32.85,32.52
245,27.97,32.39,32.03
246,28.25,32.54,32.17
247,28.15,32.60,32.33
248,28.70,32.92,32.70
249,28.13,32.51,32.24
250,27.98,32.37,32.07
251,31.91,35.66,35.30
252,29.78,35.05,34.59
253,29.15,34.94,34.27
254,29.09,34.48,33.83
255,29.38,35.05,34.47
256,28.99,34.52,33.76
257,29.15,34.37,33.71
258,28.84,34.10,33.36
259,29.38,34.81,34.05
260,28.40,34.02,33.44
261,28.61,33.74,33.13
262,27.87,33.68,33.03
263,28.81,34.24,33.51
264,28.40,33.66,32.99
265,28.51,33.42,32.84
266,28.44,33.91,33.32
267,29.11,33.93,33.28
268,28.46,33.17,32.48
269,28.57,33.38,32.66
270,28.32,33.13,32.41
271,28.81,33.38,32.90
272,28.47,32.86,32.27
273,28.47,32.96,32.43
274,28.35,32.56,32.02
275,28.71,33.11,32.56
276,28.65,32.99,32.44
277,28.08,32.54,31.86
278,28.22,32.92,32.38
279,28.23,32.47,31.93
280,28.72,33.05,32.64
281,28.46,32.44,31.96
282,28.47,32.94,32.49
283,28.41,32.36,31.89
284,28.66,32.85,32.49
285,28.48,32.17,31.82
286,28.42,32.41,32.06
287,28.29,31.99,31.74
288,28.42,32.51,32.24
289,28.13,32.00,31.50
290,28.04,32.36,31.93
291,27.90,31.91,31.33
292,28.01,32.45,31.85
293,27.47,31.80,31.15
294,27.62,31.95,31.40
295,27.38,31.69,31.07
296,27.39,31.99,31.35
297,27.12,31.50,30.74
298,27.37,31.54,30.91
299,26.99,31.25,30.61
300,26.64,31.53,30.77
