1,25.07,33.22,32.62
2,24.37,33.12,32.61
3,24.39,33.12,32.52
4,24.34,32.96,32.28
5,24.26,33.11,32.33
6,24.34,32.94,32.11
7,24.24,32.92,32.13
8,24.15,32.75,31.91
9,24.23,32.96,32.16
10,23.82,32.72,31.74
11,23.41,32.62,31.46
12,23.00,32.31,31.01
13,23.02,32.37,30.96
14,22.58,32.07,30.60
15,22.49,32.02,30.53
16,22.25,31.93,30.31
17,22.55,32.09,30.33
18,22.39,31.91,30.20
19,22.46,31.86,30.36
20,22.57,31.75,30.50
21,22.59,31.99,30.72
22,22.95,31.87,30.58
23,22.91,31.91,30.70
24,23.05,31.77,30.67
25,23.07,31.91,30.77
26,23.21,31.75,30.68
27,23.31,31.85,30.72
28,23.28,31.80,30.74
29,23.52,31.90,30.90
30,23.47,31.84,30.75
31,23.59,31.92,30.90
32,23.58,31.78,30.77
33,23.63,31.85,30.86
34,23.69,31.80,30.80
35,23.64,31.84,30.85
36,23.65,31.73,30.76
37,23.92,31.87,30.96
38,23.90,31.88,30.84
39,23.88,31.92,30.86
40,24.00,31.80,30.87
41,24.17,31.98,30.97
42,24.15,31.89,30.80
43,24.13,32.02,30.93
44,24.15,31.91,30.87
45,24.31,32.04,31.07
46,24.25,31.93,30.80
47,24.31,32.04,30.82
48,24.23,31.99,30.83
49,24.44,32.16,30.95
50,24.46,31.97,30.74
51,24.31,32.05,30.73
52,24.28,31.93,30.71
53,24.47,32.02,30.80
54,24.29,31.87,30.65
55,24.38,31.90,30.74
56,24.30,31.82,30.69
57,24.53,31.98,30.89
58,24.47,31.88,30.70
59,24.47,31.96,30.67
60,24.38,31.90,30.70
61,24.65,32.03,30.97
62,24.54,31.98,30.81
63,24.57,32.00,30.90
64,24.49,31.82,30.86
65,24.73,31.95,31.09
66,24.60,31.76,30.93
67,24.67,31.88,30.98
68,24.54,31.74,30.92
69,24.90,31.93,31.22
70,24.65,31.76,30.90
71,24.73,31.88,31.03
72,24.62,31.72,30.96
73,25.04,31.89,31.26
74,24.72,31.67,30.96
75,24.72,31.68,31.02
76,24.77,31.52,30.95
77,25.10,31.72,31.24
78,24.80,31.56,30.86
79,24.80,31.76,30.95
80,24.79,31.55,30.83
81,25.07,31.79,31.20
82,24.87,31.54,30.90
83,24.90,31.66,30.97
84,24.84,31.51,30.87
85,25.04,31.65,31.12
86,24.69,31.53,30.81
87,24.70,31.63,30.92
88,24.70,31.45,30.80
