1,19.20,31.29,30.21
2,19.08,31.24,29.98
3,18.96,31.13,29.92
4,19.01,31.14,29.94
5,19.04,31.12,29.87
6,18.97,31.14,29.70
7,18.83,31.10,29.60
8,18.88,31.06,29.45
9,18.91,31.00,29.43
10,18.64,30.86,29.03
11,18.36,30.68,28.58
12,18.52,30.63,28.56
13,18.75,30.58,28.57
14,18.41,30.31,28.18
15,18.15,30.16,27.88
16,18.34,30.16,27.94
17,18.55,30.21,27.99
18,18.31,30.04,27.75
19,18.16,29.89,27.59
20,18.32,29.86,27.65
21,18.44,29.93,27.68
22,18.28,29.87,27.57
23,18.10,29.82,27.39
24,18.35,29.80,27.46
25,18.49,29.79,27.41
26,18.28,29.70,27.42
27,18.15,29.59,27.28
28,18.37,29.58,27.42
29,18.51,29.60,27.45
30,18.36,29.60,27.54
31,18.25,29.57,27.57
32,18.33,29.52,27.59
33,18.42,29.46,27.57
34,18.34,29.46,27.60
35,18.25,29.35,27.48
36,18.40,29.31,27.50
37,18.48,29.28,27.36
38,18.36,29.36,27.54
39,18.05,29.29,27.45
40,18.37,29.37,27.48
41,18.47,29.42,27.38
42,18.33,29.43,27.46
43,18.26,29.38,27.41
44,18.42,29.43,27.42
45,18.55,29.51,27.38
46,18.45,29.53,27.42
47,18.39,29.48,27.31
48,18.47,29.52,27.36
49,18.51,29.48,27.27
50,18.46,29.50,27.33
51,18.39,29.52,27.31
52,18.48,29.60,27.41
53,18.52,29.55,27.43
54,18.45,29.52,27.48
55,18.40,29.39,27.43
56,18.47,29.41,27.57
57,18.54,29.44,27.67
58,18.49,29.64,27.68
59,18.37,29.68,27.59
60,18.53,29.70,27.72
61,18.61,29.64,27.69
62,18.50,29.64,27.56
63,18.51,29.65,27.66
64,18.53,29.53,27.74
65,18.58,29.34,27.75
66,18.45,29.32,27.82
67,18.37,29.24,27.75
68,18.45,29.32,27.86
69,18.58,29.48,27.96
70,18.47,29.49,28.06
71,18.47,29.35,28.00
72,18.50,29.40,27.99
73,18.55,29.38,27.94
74,18.57,29.48,28.04
75,18.51,29.41,28.01
76,18.54,29.47,28.14
77,18.59,29.38,28.13
78,18.53,29.39,28.26
79,18.51,29.45,28.24
80,18.54,29.42,28.27
81,18.53,29.41,28.17
82,18.59,29.45,28.36
83,18.55,29.28,28.23
84,18.54,29.32,28.39
85,18.59,29.29,28.36
86,18.58,29.41,28.43
87,18.51,29.36,28.31
88,18.48,29.41,28.29
89,18.51,29.44,28.26
90,18.47,29.38,28.32
91,18.42,29.27,28.12
92,18.50,29.32,28.20
93,18.56,29.26,28.20
94,18.51,29.22,28.27
95,18.42,29.19,28.24
96,18.50,29.16,28.23
97,18.57,29.23,28.17
98,18.50,29.22,28.16
99,18.54,29.18,28.17
100,18.54,29.10,28.17
101,18.56,29.07,28.10
102,18.46,29.03,28.10
103,18.42,28.97,27.99
104,18.53,29.17,28.18
105,18.55,29.24,28.21
106,18.48,29.30,28.28
107,18.48,29.23,28.24
108,18.49,29.23,28.15
109,18.54,29.26,28.12
110,18.57,29.35,28.26
111,18.55,29.26,28.21
112,18.56,29.25,28.31
113,18.55,29.20,28.26
114,18.61,29.29,28.42
115,18.56,29.26,28.35
116,18.56,29.10,28.30
117,18.65,29.13,28.35
118,18.52,29.17,28.29
119,18.62,29.25,28.42
120,18.72,29.27,28.45
121,18.78,29.32,28.44
122,18.73,29.24,28.43
123,18.71,29.16,28.53
124,18.72,29.07,28.44
125,18.80,29.18,28.61
126,18.78,29.27,28.53
127,18.66,29.24,28.55
128,18.66,29.16,28.52
129,18.78,29.19,28.51
130,18.71,29.24,28.47
131,18.74,29.19,28.57
132,18.74,29.18,28.59
133,18.79,29.21,28.58
134,18.69,29.18,28.47
135,18.66,29.16,28.47
136,18.65,29.04,28.44
137,18.69,29.14,28.50
138,18.69,29.14,28.47
139,18.53,29.07,28.32
140,18.65,29.02,28.41
141,18.68,29.14,28.48
142,18.66,29.06,28.48
143,18.67,29.04,28.49
144,18.58,28.89,28.35
145,18.76,28.94,28.41
146,18.78,28.97,28.44
147,18.74,28.93,28.34
148,18.73,28.82,28.33
149,18.81,28.93,28.52
150,18.80,29.01,28.45
151,18.74,28.99,28.33
152,18.75,28.95,28.40
153,18.86,29.01,28.49
154,18.83,28.99,28.50
155,18.74,28.86,28.37
156,18.78,28.89,28.38
157,18.93,29.01,28.47
158,18.89,29.10,28.48
159,18.87,29.13,28.43
160,18.88,29.11,28.44
161,18.97,29.11,28.45
162,18.96,29.11,28.47
163,18.88,29.02,28.31
164,18.88,28.97,28.33
165,19.03,29.01,28.53
166,18.95,29.00,28.53
167,19.00,29.08,28.52
168,19.01,28.94,28.45
169,19.07,29.03,28.54
170,18.96,28.98,28.47
171,19.06,28.98,28.40
172,19.04,28.89,28.47
173,19.09,28.97,28.54
174,18.95,28.91,28.39
175,18.97,28.91,28.34
176,19.01,28.91,28.39
177,19.08,28.99,28.39
178,19.05,28.87,28.48
179,19.08,28.87,28.36
180,19.11,28.83,28.51
181,19.10,28.84,28.45
182,19.06,28.83,28.45
183,18.97,28.79,28.36
184,19.05,28.81,28.43
185,19.06,28.82,28.47
186,19.09,28.81,28.42
187,19.09,28.81,28.40
188,19.16,28.83,28.43
189,19.10,28.75,28.45
190,19.06,28.74,28.25
191,19.02,28.69,28.18
192,19.12,28.76,28.20
193,19.04,28.76,28.30
194,18.96,28.67,28.25
195,19.09,28.62,28.19
196,19.15,28.69,28.26
197,19.02,28.73,28.20
198,19.11,28.67,28.14
199,18.97,28.61,28.06
200,19.16,28.71,28.16
201,19.14,28.64,28.08
202,19.19,28.63,28.10
203,19.17,28.62,28.10
204,19.19,28.67,28.13
205,19.15,28.62,28.12
206,19.18,28.57,28.10
207,19.12,28.53,28.11
208,19.17,28.65,28.13
209,19.09,28.64,28.19
210,19.20,28.61,28.08
211,19.15,28.56,28.06
212,19.24,28.55,28.09
213,19.17,28.61,28.15
214,19.06,28.52,28.11
215,19.20,28.52,28.13
216,19.30,28.59,28.07
217,19.22,28.63,28.12
218,19.19,28.59,27.99
219,19.26,28.57,27.98
220,19.39,28.61,28.03
221,19.35,28.54,28.02
222,19.28,28.60,27.98
223,19.33,28.56,27.95
224,19.37,28.64,28.07
225,19.34,28.63,28.02
226,19.20,28.55,27.85
227,19.27,28.61,27.91
228,19.32,28.69,27.88
229,19.46,28.66,28.05
230,19.47,28.63,28.11
231,19.44,28.68,28.12
