bus_cif_3000.mp4,150.0,1,40,109
coastguard_cif_3000.mp4,150.0,2,101,197
deadline_cif_3000.mp4,229.0,6,350,1018
highway_cif_3000.mp4,250.0,8,511,1481
mad900_cif_3000.mp4,225.0,4,227,669
mobile_cif_3000.mp4,150.0,2,76,222
