1,20.50,31.68,30.96
2,20.33,31.63,30.81
3,20.27,31.63,30.78
4,20.22,31.58,30.63
5,20.10,31.59,30.53
6,20.19,31.55,30.35
7,20.13,31.50,30.38
8,20.09,31.45,30.28
9,19.98,31.43,30.24
10,20.09,31.39,30.09
11,19.99,31.37,30.11
12,19.96,31.27,29.90
13,19.87,31.18,29.90
14,20.01,31.18,29.77
15,19.97,31.17,29.68
16,19.99,31.09,29.61
17,19.85,31.09,29.59
18,19.91,30.97,29.60
19,19.89,30.95,29.52
20,19.86,30.87,29.55
21,19.75,30.97,29.58
22,19.91,30.93,29.45
23,19.89,30.89,29.51
24,19.93,30.79,29.50
25,19.86,30.79,29.49
26,19.93,30.77,29.44
27,19.92,30.84,29.38
28,19.91,30.81,29.40
29,19.82,30.80,29.36
30,19.86,30.83,29.32
31,19.81,30.81,29.21
32,19.87,30.81,29.32
33,19.80,30.85,29.31
34,19.85,30.79,29.49
35,19.83,30.74,29.41
36,19.84,30.65,29.42
37,19.80,30.64,29.38
38,19.84,30.66,29.40
39,19.81,30.59,29.27
40,19.80,30.64,29.24
41,19.73,30.63,29.10
42,19.82,30.54,29.27
43,19.85,30.45,29.30
44,19.89,30.51,29.24
45,19.72,30.59,29.15
46,19.82,30.58,29.15
47,19.74,30.52,29.11
48,19.71,30.54,29.10
49,19.63,30.52,28.97
50,19.73,30.59,29.02
51,19.69,30.51,28.95
52,19.71,30.40,28.99
53,19.57,30.35,28.88
54,19.64,30.45,28.94
55,19.64,30.36,28.89
56,19.60,30.26,28.92
57,19.51,30.18,28.90
58,19.67,30.35,28.93
59,19.65,30.23,28.83
60,19.60,30.27,28.83
61,19.44,30.18,28.77
62,19.66,30.23,28.80
63,19.63,30.22,28.73
64,19.59,30.12,28.81
65,19.47,30.05,28.74
66,19.57,30.20,28.79
67,19.53,30.14,28.74
68,19.54,30.14,28.76
69,19.42,30.00,28.75
70,19.54,30.09,28.83
71,19.49,30.02,28.82
72,19.48,29.99,28.81
73,19.34,29.92,28.77
74,19.52,30.05,28.84
75,19.49,30.03,28.81
76,19.45,30.01,28.81
77,19.34,29.92,28.83
78,19.52,29.97,28.90
79,19.44,29.94,28.79
80,19.42,29.88,28.88
81,19.28,29.91,28.95
82,19.47,29.91,28.84
83,19.43,29.82,28.79
84,19.40,29.82,28.84
85,19.26,29.75,28.81
86,19.37,29.74,28.84
87,19.30,29.77,28.82
88,19.25,29.64,28.82
89,19.12,29.66,28.85
90,19.29,29.66,28.89
91,19.28,29.71,28.84
92,19.32,29.69,28.82
93,19.13,29.61,28.78
94,19.25,29.71,28.79
95,19.22,29.65,28.74
96,19.25,29.63,28.76
97,19.19,29.62,28.73
