1,44.08,45.88,45.95
2,38.94,41.81,41.84
3,39.57,42.08,42.02
4,38.72,41.28,41.25
5,40.54,42.72,42.88
6,38.66,40.96,40.96
7,39.41,41.47,41.59
8,38.61,40.92,40.98
9,40.47,42.42,42.66
10,38.63,40.90,40.85
11,39.30,41.44,41.53
12,38.58,40.74,40.75
13,40.39,42.19,42.30
14,38.51,40.70,40.64
15,39.31,41.39,41.40
16,38.58,40.64,40.64
17,40.37,42.14,42.17
18,38.59,40.69,40.59
19,39.34,41.31,41.31
20,38.55,40.66,40.63
21,40.39,42.00,42.13
22,38.59,40.73,40.63
23,39.34,41.33,41.31
24,38.67,40.67,40.59
25,40.35,42.10,42.20
26,38.70,40.62,40.57
27,39.37,41.20,41.31
28,38.72,40.69,40.55
29,40.38,42.11,42.17
30,38.65,40.64,40.63
31,39.36,41.30,41.38
32,38.66,40.69,40.61
33,40.31,42.11,42.20
34,38.67,40.74,40.68
35,39.38,41.33,41.41
36,38.69,40.70,40.67
37,40.37,42.18,42.14
38,38.69,40.73,40.64
39,39.33,41.48,41.41
40,38.73,40.80,40.67
41,40.35,42.24,42.14
42,38.72,40.77,40.65
43,39.38,41.45,41.40
44,38.70,40.69,40.58
45,40.37,42.07,42.16
46,38.63,40.89,40.75
47,39.29,41.35,41.36
48,38.59,40.75,40.68
49,40.34,42.10,42.11
50,38.72,40.84,40.71
51,39.38,41.35,41.34
52,38.74,40.82,40.62
53,40.27,42.12,42.10
54,38.69,40.75,40.65
55,39.31,41.38,41.37
56,38.71,40.81,40.56
57,40.29,42.22,42.14
58,38.64,40.68,40.56
59,39.33,41.32,41.19
60,38.55,40.68,40.54
61,40.29,42.13,42.06
62,38.57,40.66,40.59
63,39.32,41.34,41.29
64,38.57,40.63,40.47
65,40.29,42.03,42.06
66,38.61,40.58,40.53
67,39.26,41.28,41.17
68,38.53,40.63,40.50
69,40.26,42.06,42.12
70,38.54,40.56,40.49
71,39.26,41.24,41.20
72,38.52,40.59,40.52
73,40.26,42.17,42.08
74,38.47,40.61,40.47
75,39.23,41.26,41.22
76,38.55,40.59,40.55
77,40.25,42.10,42.02
78,38.56,40.55,40.49
79,39.21,41.24,41.31
80,38.48,40.45,40.45
81,40.31,42.08,42.08
82,38.49,40.43,40.51
83,39.22,41.15,41.19
84,38.51,40.45,40.42
85,40.22,41.90,42.02
86,38.44,40.47,40.42
87,39.21,41.12,41.22
88,38.43,40.40,40.39
89,40.20,41.92,41.96
90,38.49,40.42,40.44
91,39.15,41.06,41.20
92,38.44,40.42,40.39
93,40.21,41.95,41.96
94,38.42,40.35,40.32
95,39.17,41.13,41.13
96,38.40,40.44,40.36
97,40.17,41.90,42.04
98,38.40,40.41,40.55
99,39.20,41.17,41.26
100,38.41,40.40,40.51
101,40.15,41.94,42.05
102,38.40,40.39,40.50
103,39.09,41.14,41.23
104,38.38,40.32,40.42
105,40.17,41.97,41.95
106,38.38,40.36,40.36
107,39.06,41.14,41.12
108,38.35,40.37,40.44
109,40.17,41.88,42.05
110,38.42,40.27,40.43
111,39.13,41.11,41.21
112,38.38,40.31,40.40
113,40.18,41.92,41.97
114,38.44,40.29,40.38
115,39.11,41.15,41.18
116,38.43,40.23,40.39
117,40.13,41.81,42.12
118,38.43,40.23,40.40
119,39.10,41.21,41.35
120,38.39,40.28,40.41
121,40.12,41.79,42.03
122,38.39,40.40,40.54
123,39.03,41.08,41.24
124,38.33,40.34,40.47
125,40.04,41.83,41.96
126,38.41,40.35,40.53
127,39.07,41.10,41.22
128,38.29,40.41,40.46
129,40.08,41.87,42.02
130,38.50,40.43,40.51
131,39.07,41.06,41.35
132,38.26,40.31,40.54
133,40.07,41.81,42.03
134,38.35,40.24,40.45
135,39.05,41.08,41.29
136,38.37,40.31,40.44
137,40.07,41.83,41.89
138,38.39,40.21,40.52
139,39.07,41.19,41.22
140,38.39,40.29,40.32
141,40.05,41.78,41.91
142,38.41,40.32,40.49
143,39.05,41.05,41.23
144,38.45,40.22,40.42
145,40.01,41.79,41.92
146,38.37,40.29,40.34
147,39.01,41.11,41.23
148,38.31,40.33,40.48
149,40.07,41.82,41.79
150,38.43,40.32,40.39
151,38.96,41.10,41.15
152,38.42,40.27,40.32
153,40.01,41.85,41.94
154,38.44,40.27,40.24
155,39.00,41.15,41.08
156,38.36,40.23,40.21
157,39.97,41.83,41.98
158,38.32,40.19,40.38
159,38.96,41.05,41.12
160,38.60,40.17,40.33
161,40.03,41.71,41.89
162,38.54,40.15,40.23
163,39.00,41.11,41.21
164,38.53,40.06,40.19
165,39.92,41.57,41.71
166,38.51,40.23,40.12
167,38.86,40.65,40.77
168,38.32,40.19,40.14
169,39.87,41.52,41.66
170,38.35,40.11,40.20
171,38.94,40.54,40.68
172,38.40,40.14,40.16
173,39.84,41.54,41.66
174,38.53,40.28,40.19
175,38.84,40.57,40.60
176,38.27,40.13,40.03
177,39.82,41.58,41.63
178,38.55,40.13,40.22
179,38.95,40.62,40.66
180,38.37,40.09,40.18
181,39.77,41.52,41.63
182,39.00,40.60,40.64
183,38.42,39.90,39.88
184,39.72,41.50,41.69
185,38.26,40.61,40.62
186,38.96,40.53,40.75
187,38.47,40.63,40.80
188,39.74,41.31,41.49
189,38.33,39.99,39.98
190,38.99,40.91,40.87
191,38.41,40.29,40.27
192,39.85,41.39,41.41
193,38.36,40.11,40.17
194,39.00,40.58,40.63
195,38.38,40.07,40.08
196,39.88,41.41,41.49
197,38.42,40.46,40.41
198,38.87,40.54,40.67
199,38.32,40.24,40.30
200,39.94,41.40,41.59
201,38.46,39.98,40.00
202,38.86,40.56,40.67
203,38.35,39.88,39.98
204,39.80,41.46,41.58
205,38.33,40.12,40.13
206,38.98,40.52,40.59
207,38.42,40.12,40.06
208,39.98,41.58,41.59
209,38.43,40.06,39.98
210,38.94,40.64,40.65
211,38.43,40.02,39.97
212,39.99,41.54,41.56
213,38.36,39.96,39.92
214,38.95,40.60,40.68
215,38.34,39.89,39.95
216,40.00,41.52,41.64
217,38.34,39.91,39.89
218,38.93,40.57,40.59
219,38.31,40.00,39.92
220,39.95,41.69,41.68
221,38.39,39.96,39.89
222,38.93,40.65,40.71
223,38.32,39.98,40.05
224,39.98,41.69,41.82
225,38.23,39.86,39.89
226,38.98,40.63,40.72
227,38.18,39.93,39.94
228,39.97,41.61,41.73
229,38.25,39.90,39.95
230,39.06,40.51,40.66
231,38.31,40.01,40.06
232,39.79,41.47,41.54
233,38.35,39.95,39.89
234,38.99,40.53,40.59
235,38.27,39.95,39.85
236,39.82,41.45,41.42
237,38.31,39.88,39.88
238,38.97,40.55,40.61
239,38.18,39.79,39.80
240,39.68,41.43,41.52
241,38.25,39.71,39.74
242,39.10,40.35,40.44
243,38.13,39.67,39.73
244,39.79,41.40,41.46
245,38.19,39.56,39.72
246,39.04,40.44,40.52
247,38.18,39.87,39.91
248,39.75,41.25,41.38
249,38.34,39.91,39.89
250,39.66,41.28,41.40
251,43.85,45.43,45.55
252,39.07,41.26,41.22
253,40.19,41.37,41.60
254,38.77,40.94,40.74
255,40.23,43.09,43.17
256,38.79,40.61,40.71
257,40.25,41.99,42.21
258,38.70,40.20,40.20
259,39.50,40.87,40.89
260,38.50,39.93,40.00
261,40.16,41.95,42.11
262,38.47,40.04,40.10
263,39.25,40.74,41.01
264,38.45,40.07,40.16
265,40.05,41.67,41.85
266,38.60,39.96,40.07
267,39.10,40.71,40.76
268,38.65,40.64,40.72
269,39.97,41.50,41.73
270,38.78,39.86,39.93
271,39.03,40.59,40.77
272,38.76,39.86,40.00
273,39.96,41.62,41.71
274,38.79,39.87,40.05
275,39.10,40.87,41.07
276,39.05,39.73,40.01
277,39.88,41.45,41.69
