1,50.10,51.79,51.93
2,45.05,46.53,46.70
3,45.98,47.26,47.51
4,44.86,46.30,46.47
5,47.01,48.35,48.55
6,44.91,46.24,46.39
7,45.90,47.12,47.34
8,44.90,46.29,46.33
9,46.94,48.29,48.45
10,44.91,46.25,46.26
11,45.87,47.20,47.33
12,44.89,46.13,46.30
13,46.87,48.23,48.35
14,44.89,46.25,46.28
15,45.82,47.09,47.16
16,44.91,46.21,46.16
17,46.86,48.21,48.45
18,44.86,46.06,46.22
19,45.91,47.22,47.26
20,44.90,46.24,46.22
21,46.88,48.24,48.43
22,44.81,46.08,46.34
23,45.86,47.14,47.37
24,44.89,46.14,46.32
25,46.83,48.23,48.36
26,44.84,46.24,46.38
27,45.82,47.18,47.38
28,44.83,46.21,46.29
29,46.84,48.17,48.29
30,44.84,46.18,46.24
31,45.86,47.17,47.28
32,44.82,46.16,46.27
33,46.84,48.20,48.32
34,44.76,46.15,46.28
35,45.79,47.21,47.28
36,44.78,46.18,46.32
37,46.80,48.29,48.38
38,44.86,46.35,46.33
39,45.84,47.10,47.30
40,44.84,46.24,46.26
41,46.83,48.23,48.34
42,44.83,46.26,46.33
43,45.84,47.14,47.22
44,44.75,46.24,46.28
45,46.75,48.19,48.25
46,44.85,46.24,46.32
47,45.81,47.05,47.17
48,44.86,46.32,46.33
49,46.83,48.14,48.23
50,44.83,46.32,46.33
51,45.80,47.18,47.24
52,44.77,46.23,46.31
53,46.77,48.14,48.23
54,44.80,46.24,46.28
55,45.80,47.19,47.29
56,44.86,46.30,46.37
57,46.79,48.09,48.33
58,44.84,46.32,46.38
59,45.80,47.24,47.31
60,44.79,46.22,46.40
61,46.78,48.19,48.32
62,44.87,46.16,46.33
63,45.80,47.22,47.28
64,44.79,46.20,46.35
65,46.78,48.16,48.30
66,44.78,46.25,46.35
67,45.81,47.04,47.24
68,44.84,46.20,46.30
69,46.79,48.10,48.26
70,44.82,46.09,46.25
71,45.86,47.21,47.24
72,44.82,46.26,46.21
73,46.77,48.17,48.21
74,44.77,46.15,46.28
75,45.82,47.11,47.11
76,44.79,46.21,46.24
77,46.80,48.18,48.31
78,44.76,46.11,46.20
79,45.80,47.07,47.19
80,44.72,46.14,46.23
81,46.77,48.11,48.23
82,44.65,46.19,46.27
83,45.73,47.11,47.26
84,44.78,46.17,46.19
85,46.76,48.12,48.30
86,44.80,46.03,46.21
87,45.79,47.05,47.18
88,44.75,46.05,46.27
89,46.79,48.11,48.30
90,44.75,46.07,46.20
91,45.78,47.08,47.14
92,44.75,46.01,46.19
93,46.82,48.08,48.24
94,44.71,46.08,46.14
95,45.74,47.02,47.26
96,44.70,46.01,46.21
97,46.82,48.06,48.22
98,44.74,46.06,46.09
99,45.72,47.06,47.31
100,44.75,46.03,46.13
101,46.77,47.99,48.15
102,44.69,46.05,46.16
103,45.76,47.01,47.14
104,44.78,45.96,46.12
105,46.82,48.12,48.23
106,44.73,46.01,46.10
107,45.72,47.04,47.21
108,44.73,46.03,46.14
109,46.80,48.05,48.18
110,44.77,46.06,46.17
111,45.69,46.98,47.11
112,44.74,46.01,46.10
113,46.79,48.06,48.22
114,44.69,46.05,46.18
115,45.75,46.94,47.18
116,44.76,45.99,46.18
117,46.80,48.03,48.08
118,44.70,45.95,46.07
119,45.80,46.98,47.01
120,44.73,46.02,46.12
121,46.72,48.03,48.17
122,44.72,46.03,46.20
123,45.72,47.05,47.09
124,44.69,46.04,46.15
125,46.81,48.01,48.10
126,44.72,46.04,46.10
