1,32.21,36.87,36.76
2,29.72,36.28,35.94
3,29.94,36.22,35.88
4,29.37,35.81,35.34
5,29.60,36.18,35.62
6,29.43,35.48,35.00
7,29.46,35.45,34.97
8,29.15,35.22,34.66
9,29.58,35.60,35.19
10,29.18,34.95,34.46
11,29.43,34.88,34.40
12,29.05,34.66,34.15
13,29.46,34.97,34.47
14,28.94,34.48,33.95
15,29.20,34.59,34.01
16,28.93,34.30,33.77
17,29.35,34.58,34.10
18,28.92,34.24,33.48
19,29.02,34.40,33.64
20,28.91,34.21,33.46
21,29.28,34.37,33.78
22,28.88,34.06,33.41
23,29.04,34.22,33.53
24,28.88,33.98,33.28
25,29.40,34.27,33.65
26,28.99,34.03,33.24
27,29.22,34.23,33.55
28,28.96,34.01,33.16
29,29.40,34.26,33.52
30,28.92,33.98,33.26
31,29.09,34.15,33.53
32,28.96,33.86,33.24
33,29.33,34.15,33.55
34,28.94,33.86,33.22
35,29.09,34.03,33.49
36,28.92,33.76,33.24
37,29.31,34.06,33.49
38,28.92,33.81,33.18
39,28.94,33.94,33.41
40,28.78,33.74,33.09
41,29.35,33.97,33.49
42,28.91,33.68,33.16
43,29.13,33.86,33.39
44,28.96,33.57,33.03
45,29.30,33.84,33.42
46,28.96,33.68,32.96
47,28.92,33.74,33.17
48,28.77,33.61,32.86
49,29.17,33.77,33.19
50,28.94,33.58,32.89
51,28.92,33.68,33.14
52,28.85,33.55,32.87
53,29.20,33.77,33.23
54,28.85,33.60,32.84
55,28.83,33.73,33.14
56,28.75,33.51,32.91
57,29.16,33.71,33.19
58,28.82,33.49,32.84
59,28.85,33.72,33.07
60,28.74,33.52,32.82
61,29.11,33.64,33.22
62,28.74,33.44,32.83
63,28.85,33.53,33.05
64,28.69,33.39,32.83
65,29.12,33.61,33.13
66,28.76,33.39,32.65
67,28.89,33.63,32.95
68,28.59,33.37,32.69
69,29.05,33.62,33.21
70,28.65,33.29,32.73
71,28.77,33.47,32.91
72,28.57,33.35,32.65
73,29.02,33.63,33.12
74,28.60,33.39,32.66
75,28.78,33.51,33.07
76,28.51,33.33,32.80
77,28.95,33.59,33.06
78,28.55,33.32,32.71
79,28.77,33.56,32.96
80,28.54,33.27,32.67
81,28.94,33.64,33.02
82,28.55,33.25,32.64
83,28.72,33.53,32.87
84,28.46,33.27,32.67
85,28.87,33.55,33.03
86,28.43,33.22,32.67
87,28.63,33.34,32.93
88,28.45,33.10,32.60
89,28.87,33.38,32.90
90,28.39,33.06,32.67
91,28.57,33.21,32.82
92,28.45,32.98,32.64
93,28.83,33.31,32.91
94,28.40,32.99,32.58
95,28.57,33.12,32.83
96,28.34,32.98,32.64
97,28.80,33.31,32.86
98,28.42,33.00,32.60
99,28.57,33.16,32.90
100,28.31,32.98,32.64
101,28.77,33.24,33.01
102,28.41,32.87,32.69
103,28.53,33.13,32.94
104,28.28,32.90,32.71
105,28.78,33.17,33.06
106,28.35,32.87,32.78
107,28.59,33.11,32.97
108,28.25,32.92,32.78
109,28.80,33.11,33.09
110,28.30,32.96,32.76
111,28.55,33.19,32.95
112,28.28,33.01,32.77
113,28.73,33.33,33.18
114,28.36,33.02,32.83
115,28.49,33.22,33.01
116,28.36,32.90,32.73
117,28.79,33.24,33.06
118,28.39,32.91,32.78
119,28.49,33.15,33.10
120,28.44,32.92,32.86
121,28.85,33.21,33.16
122,28.48,32.90,32.98
123,28.62,33.07,33.16
124,28.40,33.00,32.93
125,28.75,33.26,33.21
126,28.35,32.96,32.86
127,28.60,33.18,33.06
128,28.34,32.98,32.87
129,28.77,33.14,33.08
130,28.44,32.85,32.85
131,28.61,32.97,33.08
132,28.41,32.91,32.93
133,28.77,33.07,33.12
134,28.38,32.82,32.79
135,28.54,33.01,33.00
136,28.34,32.70,32.74
137,28.65,33.03,32.98
138,28.28,32.86,32.71
139,28.40,33.03,32.86
140,28.16,32.77,32.65
141,28.69,33.07,32.94
142,28.19,32.76,32.74
143,28.42,33.07,32.90
144,28.21,32.78,32.58
145,28.64,32.98,32.78
146,28.24,32.73,32.60
147,28.43,32.96,32.81
148,28.19,32.72,32.65
149,28.69,32.97,32.93
150,28.37,32.70,32.56
151,28.37,32.93,32.74
152,28.22,32.74,32.52
153,28.61,33.02,32.83
154,28.29,32.68,32.44
155,28.32,32.95,32.77
156,28.24,32.64,32.59
157,28.67,32.98,32.95
158,28.23,32.71,32.58
159,28.34,32.97,32.87
160,28.29,32.68,32.48
161,28.60,32.86,32.77
162,28.33,32.65,32.52
163,28.51,32.86,32.81
164,28.37,32.56,32.59
