packet,source_ip,port,time
1,10.10.10.2,49153,1583.02
2,10.10.10.2,49153,1585.1
3,10.10.10.2,49153,1586.14
4,10.10.10.2,49153,1588.06
5,10.10.10.2,49153,1590.12
6,10.10.10.2,49153,1591.16
7,10.10.10.2,49153,1592
8,10.10.10.2,49153,1597.22
9,10.10.10.2,49153,1598.11
10,10.10.10.2,49153,1599.14
11,10.10.10.2,49153,1602.02
12,10.10.10.2,49153,1604.11
13,10.10.10.2,49153,1606.14
14,10.10.10.2,49153,1607
15,10.10.10.2,49153,1608.06
16,10.10.10.2,49153,1609.01
17,10.10.10.2,49153,1611.17
18,10.10.10.2,49153,1612.16
19,10.10.10.2,49153,1614.07
20,10.10.10.2,49153,1616.1
21,10.10.10.2,49153,1617
22,10.10.10.2,49153,1618.01
23,10.10.10.2,49153,1619.02
24,10.10.10.2,49153,1620.06
25,10.10.10.2,49153,1622.18
26,10.10.10.2,49153,1623.12
27,10.10.10.2,49153,1628.03
28,10.10.10.2,49153,1629.03
29,10.10.10.2,49153,1632.13
30,10.10.10.2,49153,1634
31,10.10.10.2,49153,1635.08
32,10.10.10.2,49153,1638.09
33,10.10.10.2,49153,1639.4
34,10.10.10.2,49153,1641.16
35,10.10.10.2,49153,1643.13
36,10.10.10.2,49153,1648
37,10.10.10.2,49153,1649.1
38,10.10.10.2,49153,1650.05
39,10.10.10.2,49153,1651.07
40,10.10.10.2,49153,1652.01
41,10.10.10.2,49153,1653.12
42,10.10.10.2,49153,1654.01
43,10.10.10.2,49153,1655.01
44,10.10.10.2,49153,1656.02
45,10.10.10.2,49153,1657.09
46,10.10.10.2,49153,1661.32
47,10.10.10.2,49153,1662
48,10.10.10.2,49153,1663.14
49,10.10.10.2,49153,1665.09
50,10.10.10.2,49153,1668.03
51,10.10.10.2,49153,1671.09
52,10.10.10.2,49153,1672
53,10.10.10.2,49153,1673
54,10.10.10.2,49153,1676.11
55,10.10.10.2,49153,1677
56,10.10.10.2,49153,1678
57,10.10.10.2,49153,1683.03
58,10.10.10.2,49153,1684
59,10.10.10.2,49153,1685.16
