packet,source_ip,port,time
1,10.10.10.2,49153,1688
2,10.10.10.2,49153,1689
3,10.10.10.2,49153,1690.01
4,10.10.10.2,49153,1691.01
5,10.10.10.2,49153,1692.03
6,10.10.10.2,49153,1693
7,10.10.10.2,49153,1694
8,10.10.10.2,49153,1695
9,10.10.10.2,49153,1696.01
10,10.10.10.2,49153,1698
11,10.10.10.2,49153,1699
12,10.10.10.2,49153,1702.01
13,10.10.10.2,49153,1703
14,10.10.10.2,49153,1705
15,10.10.10.2,49153,1706.05
16,10.10.10.2,49153,1707
17,10.10.10.2,49153,1708.01
18,10.10.10.2,49153,1709.01
19,10.10.10.2,49153,1710.01
20,10.10.10.2,49153,1712.04
21,10.10.10.2,49153,1713.04
22,10.10.10.2,49153,1714
23,10.10.10.2,49153,1715
24,10.10.10.2,49153,1716
25,10.10.10.2,49153,1718
26,10.10.10.2,49153,1719.03
27,10.10.10.2,49153,1720
28,10.10.10.2,49153,1723.03
29,10.10.10.2,49153,1724.03
30,10.10.10.2,49153,1725
31,10.10.10.2,49153,1727.01
32,10.10.10.2,49153,1730.02
33,10.10.10.2,49153,1731
34,10.10.10.2,49153,1732.03
35,10.10.10.2,49153,1733.01
36,10.10.10.2,49153,1734.02
37,10.10.10.2,49153,1735.01
38,10.10.10.2,49153,1737.05
39,10.10.10.2,49153,1740
40,10.10.10.2,49153,1741.01
41,10.10.10.2,49153,1742.02
42,10.10.10.2,49153,1746
43,10.10.10.2,49153,1747.01
44,10.10.10.2,49153,1750.01
45,10.10.10.2,49153,1756.01
46,10.10.10.2,49153,1758.02
47,10.10.10.2,49153,1759
48,10.10.10.2,49153,1761.01
49,10.10.10.2,49153,1762.01
50,10.10.10.2,49153,1763
51,10.10.10.2,49153,1767.03
52,10.10.10.2,49153,1770
53,10.10.10.2,49153,1772.04
54,10.10.10.2,49153,1777
55,10.10.10.2,49153,1779.01
56,10.10.10.2,49153,1780.01
57,10.10.10.2,49153,1784.01
58,10.10.10.2,49153,1787.01
59,10.10.10.2,49153,1791
60,10.10.10.2,49153,1792
61,10.10.10.2,49153,1793
62,10.10.10.2,49153,1794.02
63,10.10.10.2,49153,1795.01
64,10.10.10.2,49153,1796.04
65,10.10.10.2,49153,1797
66,10.10.10.2,49153,1798.03
67,10.10.10.2,49153,1799
68,10.10.10.2,49153,1800
69,10.10.10.2,49153,1801.02
70,10.10.10.2,49153,1802.05
71,10.10.10.2,49153,1803.01
72,10.10.10.2,49153,1804.03
