packet,source_ip,port,time
1,10.10.10.2,49153,1963
2,10.10.10.2,49153,1963
3,10.10.10.2,49153,1963
4,10.10.10.2,49153,1963
5,10.10.10.2,49153,1963
6,10.10.10.2,49153,1963
7,10.10.10.2,49153,1973.01
8,10.10.10.2,49153,1973.01
9,10.10.10.2,49153,1973.01
10,10.10.10.2,49153,1975
11,10.10.10.2,49153,1976
12,10.10.10.2,49153,1976
13,10.10.10.2,49153,1976
14,10.10.10.2,49153,1976
15,10.10.10.2,49153,1984.02
16,10.10.10.2,49153,1984.02
17,10.10.10.2,49153,1984.02
18,10.10.10.2,49153,1984.02
19,10.10.10.2,49153,1984.02
20,10.10.10.2,49153,1989.04
21,10.10.10.2,49153,1989.04
22,10.10.10.2,49153,1994.01
23,10.10.10.2,49153,1998
24,10.10.10.2,49153,2001
25,10.10.10.2,49153,2001
26,10.10.10.2,49153,2001
27,10.10.10.2,49153,2004.02
